1978Q2,Fortran,0.273609387,Pascal,0.17578698,COBOL,0.139004852,BASIC,0.107300011,Lisp,0.093986235,C,0.068486968,Assembler,0.053367934,APL,0.050547219,ALGOL,0.037910414,,,,
1978Q3,Fortran,0.262032086,Pascal,0.172834225,COBOL,0.127914439,BASIC,0.109946524,Lisp,0.090053476,C,0.068663102,Assembler,0.049518717,APL,0.07486631,ALGOL,0.044171123,,,,
1978Q4,Fortran,0.273118517,Pascal,0.184837784,COBOL,0.128117413,BASIC,0.121937762,Lisp,0.093798279,C,0.07470757,Assembler,0.049878614,APL,0.041602295,ALGOL,0.032001766,,,,
1979Q1,Fortran,0.272895972,Pascal,0.189171488,BASIC,0.129025216,COBOL,0.122803187,Lisp,0.093657898,C,0.077720773,Assembler,0.048248008,APL,0.037332169,ALGOL,0.02914529,,,,
1979Q2,Fortran,0.258189026,Pascal,0.201856875,BASIC,0.134258293,COBOL,0.120175256,Lisp,0.091696224,C,0.080012518,Assembler,0.048821198,APL,0.037554767,ALGOL,0.027435844,,,,
1979Q3,Fortran,0.244510978,Pascal,0.213672655,BASIC,0.139021956,COBOL,0.117664671,Lisp,0.089820359,C,0.082235529,Assembler,0.049500998,APL,0.037824351,ALGOL,0.025748503,,,,
1979Q4,Fortran,0.232013012,Pascal,0.22445465,BASIC,0.143417528,COBOL,0.115384615,Lisp,0.088117107,C,0.084194413,Assembler,0.05003827,APL,0.038078837,ALGOL,0.024301569,,,,
1980Q1,Pascal,0.225978174,Fortran,0.212935853,BASIC,0.142312128,COBOL,0.109395795,Lisp,0.083488599,C,0.082956259,Assembler,0.0487978,APL,0.036908881,Ada,0.026262089,ALGOL,0.022180818,C++,0.008783604
1980Q2,Pascal,0.22065016,Fortran,0.200016844,BASIC,0.141317164,COBOL,0.105272023,C,0.087165235,Lisp,0.084133401,Assembler,0.052214923,Ada,0.041856156,APL,0.036297793,ALGOL,0.020549099,C++,0.010527202
1980Q3,Pascal,0.214030064,Fortran,0.186908455,BASIC,0.139346218,COBOL,0.100691959,C,0.090272807,Lisp,0.084148572,Ada,0.063310268,Assembler,0.054959039,APL,0.035472839,ALGOL,0.018929452,C++,0.011930327
1980Q4,Pascal,0.207513148,Fortran,0.174680691,BASIC,0.137114951,COBOL,0.096393689,C,0.092787378,Ada,0.085349361,Lisp,0.083846732,Assembler,0.057250188,APL,0.034560481,ALGOL,0.017355372,C++,0.013148009
1981Q1,Pascal,0.20532154,Fortran,0.166751251,BASIC,0.137678533,C,0.096788226,COBOL,0.094250707,Ada,0.088523164,Lisp,0.085115638,Assembler,0.060320452,APL,0.034437758,ALGOL,0.016312622,C++,0.014500109
1981Q2,Pascal,0.202876504,Fortran,0.157308809,BASIC,0.135665883,Ada,0.103996681,C,0.100677638,COBOL,0.089614161,Lisp,0.083944129,Assembler,0.061333149,APL,0.033259577,C++,0.017217536,ALGOL,0.014105933
1981Q3,Pascal,0.203676372,Fortran,0.150945928,BASIC,0.135851335,C,0.105930498,Ada,0.104588756,COBOL,0.086676506,Lisp,0.084127197,Assembler,0.063128941,APL,0.032671407,C++,0.020059037,ALGOL,0.012344023
1981Q4,Pascal,0.204496579,Fortran,0.144998371,BASIC,0.136135549,C,0.110785272,Ada,0.104985337,Lisp,0.084261975,COBOL,0.083936136,Assembler,0.064841968,APL,0.032192897,C++,0.022743565,ALGOL,0.010622353
1982Q1,Pascal,0.205284167,Fortran,0.139390483,BASIC,0.136349237,C,0.115440664,Ada,0.105366534,Lisp,0.084457961,COBOL,0.081289996,Assembler,0.066463917,APL,0.031679655,C++,0.025280365,ALGOL,0.008997022
1982Q2,Pascal,0.20414183,Fortran,0.134332944,BASIC,0.131874885,C,0.119523136,Ada,0.109506545,Lisp,0.088244331,COBOL,0.077367418,Assembler,0.067289375,APL,0.03146316,C++,0.027284459,ALGOL,0.008971917
1982Q3,Pascal,0.203019634,Fortran,0.129557797,BASIC,0.127707824,C,0.123351435,Ada,0.113385451,Lisp,0.091842215,COBOL,0.073640867,Assembler,0.068090947,APL,0.03133019,C++,0.029122158,ALGOL,0.008951483
1982Q4,Pascal,0.201959307,C,0.12700713,Fortran,0.124978262,BASIC,0.123702974,Ada,0.117152629,Lisp,0.095298823,COBOL,0.070082894,Assembler,0.068807605,APL,0.03112863,C++,0.030954727,ALGOL,0.008927019
1983Q1,Pascal,0.200991996,C,0.13042498,Ada,0.120617743,Fortran,0.12073047,BASIC,0.119941382,Lisp,0.098579642,Assembler,0.069496111,COBOL,0.066734303,C++,0.032578063,APL,0.030999887,ALGOL,0.008905422
1983Q2,Pascal,0.196555721,C,0.138433515,Ada,0.125131092,Fortran,0.117624331,BASIC,0.114312524,Lisp,0.104321908,Assembler,0.068775184,COBOL,0.062813932,C++,0.034608379,APL,0.029695866,ALGOL,0.007727549
1983Q3,Pascal,0.192201612,C,0.146233303,Ada,0.12946839,Fortran,0.114704451,Lisp,0.109891298,BASIC,0.108917852,Assembler,0.068033097,COBOL,0.059055757,C++,0.036558326,APL,0.028392191,ALGOL,0.006543724
1983Q4,Pascal,0.188063182,C,0.153609668,Ada,0.13362663,Lisp,0.115180748,Fortran,0.111894413,BASIC,0.103784586,Assembler,0.067369872,COBOL,0.055443655,C++,0.03842892,APL,0.027191774,ALGOL,0.005406551
1984Q1,Pascal,0.184086066,C,0.160802453,Ada,0.137622785,Lisp,0.120315992,Fortran,0.109141936,BASIC,0.098799439,Assembler,0.066680526,COBOL,0.052024323,C++,0.040174627,APL,0.025986175,ALGOL,0.004365677
1984Q2,Pascal,0.184342261,C,0.166640863,Ada,0.144501213,Lisp,0.118697425,Fortran,0.107550188,BASIC,0.094648294,Assembler,0.063993394,COBOL,0.049285235,C++,0.041647314,APL,0.024720029,ALGOL,0.003973783
1984Q3,Pascal,0.178920717,C,0.167005908,Ada,0.146552152,Lisp,0.113389267,Fortran,0.102616294,BASIC,0.087722782,Assembler,0.059375465,COBOL,0.04512734,C++,0.034751527,APL,0.041751477,ALGOL,0.022787072
1984Q4,Pascal,0.184996692,C,0.17807522,Ada,0.157972416,Lisp,0.115374828,Fortran,0.104331009,BASIC,0.086518398,Assembler,0.058679831,C++,0.044531528,COBOL,0.04392081,APL,0.022291211,ALGOL,0.003308056
1985Q1,Pascal,0.18531062,C,0.18369307,Ada,0.164585755,Lisp,0.113734014,Fortran,0.102815549,BASIC,0.08254562,Assembler,0.056058232,C++,0.045948542,COBOL,0.041298084,APL,0.021078704,ALGOL,0.00293181
1985Q2,C,0.186302466,Pascal,0.182300265,Ada,0.17514633,Lisp,0.114512982,Fortran,0.10005503,BASIC,0.076842263,Assembler,0.054129771,C++,0.046575617,COBOL,0.04067237,APL,0.020761419,ALGOL,0.002701486
